url,source_name,publication_date,rating,n_vereditos,chaves_canonicas,rotulos,misto,rotulo_consolidado,excluido_do_banco_de_estimulos,motivo_da_exclusao
https://g1.globo.com/fato-ou-fake/noticia/2020/10/20/e-fake-que-tse-vai-implementar-voto-pelo-celular-nas-eleicoes-de-2020.ghtml,fato-ou-fake,2020-10-20,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/10/20/e-fake-que-doria-disse-que-nao-vai-permitir-que-os-que-nao-tomarem-a-coronavac-passem-a-doenca-para-os-que-tomarem.ghtml,fato-ou-fake,2020-10-20,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/10/16/veja-o-que-e-fato-ou-fake-nas-declaracoes-dos-candidatos-a-prefeitura-do-rio-na-3a-semana-de-campanha.ghtml,fato-ou-fake,2020-10-16,"['nao e bem assim', 'fato', 'fato', 'nao e bem assim', 'fato', 'nao e bem assim', 'fake', 'nao e bem assim', 'nao e bem assim', 'fake', 'fato', 'fato', 'nao e bem assim', 'fato']",14,nao e bem assim|fato|fato|nao e bem assim|fato|nao e bem assim|fake|nao e bem assim|nao e bem assim|fake|fato|fato|nao e bem assim|fato,verdadeiro fora de contexto ou exagerado|verdadeiro|verdadeiro|verdadeiro fora de contexto ou exagerado|verdadeiro|verdadeiro fora de contexto ou exagerado|falso|verdadeiro fora de contexto ou exagerado|verdadeiro fora de contexto ou exagerado|falso|verdadeiro|verdadeiro|verdadeiro fora de contexto ou exagerado|verdadeiro,True,,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/10/14/e-fake-que-telejornal-do-df-fez-recomendacao-para-pessoas-nao-usarem-mais-mascara-apos-sete-meses-de-pandemia.ghtml,fato-ou-fake,2020-10-14,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/10/14/e-fake-que-aposentadoria-de-celso-de-mello-seja-por-invalidez.ghtml,fato-ou-fake,2020-10-14,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/10/11/e-fake-que-russomanno-votou-contra-ficha-limpa.ghtml,fato-ou-fake,2020-10-11,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/10/10/veja-o-que-e-fato-ou-fake-nas-declaracoes-dos-candidatos-a-prefeitura-de-sp-na-2a-semana-de-campanha.ghtml,fato-ou-fake,2020-10-10,"['fake', 'nao e bem assim', 'nao e bem assim', 'fake', 'nao e bem assim', 'fake', 'fato', 'fato', 'fake', 'nao e bem assim', 'nao e bem assim', 'fato', 'fake', 'fato', 'fake', 'nao e bem assim']",16,fake|nao e bem assim|nao e bem assim|fake|nao e bem assim|fake|fato|fato|fake|nao e bem assim|nao e bem assim|fato|fake|fato|fake|nao e bem assim,falso|verdadeiro fora de contexto ou exagerado|verdadeiro fora de contexto ou exagerado|falso|verdadeiro fora de contexto ou exagerado|falso|verdadeiro|verdadeiro|falso|verdadeiro fora de contexto ou exagerado|verdadeiro fora de contexto ou exagerado|verdadeiro|falso|verdadeiro|falso|verdadeiro fora de contexto ou exagerado,True,,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/10/08/e-fake-que-presenca-de-outros-virus-nos-corpos-de-vitimas-da-covid-19-significa-que-pode-nao-ter-havido-nenhuma-morte-pela-doenca.ghtml,fato-ou-fake,2020-10-08,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/27/e-fake-que-vacina-contra-covid-19-tem-chip-liquido-e-inteligencia-artificial-para-controle-populacional.ghtml,fato-ou-fake,2021-01-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2021/01/26/e-fake-cartaz-com-cronograma-de-vacinacao-contra-a-covid-19-no-estado-de-sp.ghtml,fato-ou-fake,2021-01-26,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/26/e-fake-que-foto-mostre-enfermeiras-de-paraty-com-reacoes-graves-apos-vacina-contra-covid-19.ghtml,fato-ou-fake,2021-01-26,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2021/01/22/e-fake-que-medico-do-samu-de-salvador-tenha-sido-alvo-de-pergunta-racista-em-entrevista-apos-vacinacao.ghtml,fato-ou-fake,2021-01-22,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/19/e-fake-que-site-vacinaja-do-governo-de-sp-seja-golpe.ghtml,fato-ou-fake,2021-01-19,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/18/e-fake-calculo-que-diz-que-indice-de-eficacia-da-coronavac-e-inferior-a-50percent.ghtml,fato-ou-fake,2021-01-18,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/18/e-fake-que-enfermeira-1a-a-ser-vacinada-no-brasil-ja-tinha-tomado-doses-da-coronavac-e-que-imunizacao-foi-encenada.ghtml,fato-ou-fake,2021-01-18,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/15/e-fake-video-que-diz-que-contrato-entre-butantan-e-sinovac-esconde-da-anvisa-dados-sobre-a-composicao-da-vacina.ghtml,fato-ou-fake,2021-01-15,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/12/e-fake-que-imagens-mostrem-vacinas-sendo-aplicadas-sem-agulha-e-que-revelem-encenacao.ghtml,fato-ou-fake,2021-01-12,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/06/e-fake-que-foto-mostre-cristina-kirchner-tomando-vacina-da-covid-19-sem-mascara.ghtml,fato-ou-fake,2021-01-06,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/05/e-fake-que-foto-mostre-renata-vasconcellos-sem-mascara-e-em-aglomeracao-na-virada-do-ano-de-2021.ghtml,fato-ou-fake,2021-01-05,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/05/e-fake-que-video-mostre-kamala-harris-fingindo-tomar-vacina-contra-covid-19.ghtml,fato-ou-fake,2021-01-05,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/05/e-fake-que-video-mostre-caetano-e-bethania-sambando-sem-mascara-e-em-festa-com-aglomeracao-no-reveillon-de-2021.ghtml,fato-ou-fake,2021-01-05,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/03/e-fake-que-apresentadora-maju-coutinho-foi-fotografada-em-praia-do-rio-sem-mascara-durante-o-reveillon-de-2021.ghtml,fato-ou-fake,2021-01-03,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/31/e-fake-que-videos-mostrem-donos-do-atacadao-e-do-carrefour-pedindo-fim-do-isolamento-social.ghtml,fato-ou-fake,2020-03-31,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/31/e-fake-que-morte-de-traficante-em-tiroteio-foi-noticiada-como-se-fosse-por-covid-19.ghtml,fato-ou-fake,2020-03-31,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/30/e-fake-que-a-ingestao-de-alimentos-alcalinos-combate-o-novo-coronavirus.ghtml,fato-ou-fake,2020-03-30,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/30/e-fake-que-cafe-tem-substancias-que-combatem-o-coronavirus.ghtml,fato-ou-fake,2020-03-30,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/29/e-fake-que-foto-mostre-carro-de-resgate-do-corpo-de-bombeiros-sendo-usado-por-assaltantes-com-mascaras-de-protecao.ghtml,fato-ou-fake,2020-03-29,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/29/e-fake-que-imagem-mostre-paciente-curado-da-covid-19-apos-uso-de-medicamento.ghtml,fato-ou-fake,2020-03-29,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/28/e-fake-que-pesquisa-do-mit-concluiu-que-o-coronavirus-nao-e-transmitido-em-locais-com-temperaturas-acima-de-20oc.ghtml,fato-ou-fake,2020-03-28,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/27/e-fake-que-video-mostre-saque-a-supermercado-no-brasil-apos-restricoes-por-conta-do-coronavirus.ghtml,fato-ou-fake,2020-03-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/27/e-fake-mensagem-que-fala-em-saque-do-fundo-previdenciario-para-ajudar-populacao-por-conta-do-coronavirus.ghtml,fato-ou-fake,2020-03-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/27/e-fake-mensagem-que-fala-em-cadastro-para-receber-de-r-600-a-r-1200-de-auxilio-emergencial-por-causa-do-coronavirus.ghtml,fato-ou-fake,2020-03-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/26/e-fake-que-video-mostre-descarte-de-alimentos-no-ceagesp-causado-por-bloqueio-de-caminhoes-apos-o-novo-coronavirus.ghtml,fato-ou-fake,2020-03-26,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/26/e-fake-imagem-que-mostra-inscricao-covid-19-em-vagao-de-trem.ghtml,fato-ou-fake,2020-03-26,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/26/e-fake-que-mais-de-200-criancas-morreram-por-causa-da-covid-19-na-italia-em-apenas-um-dia.ghtml,fato-ou-fake,2020-03-26,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/25/e-fake-que-video-mostre-saques-a-supermercados-e-lojas-em-sao-vicente-em-meio-a-pandemia-do-coronavirus.ghtml,fato-ou-fake,2020-03-25,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/25/e-fake-que-inicio-do-surto-de-h1n1-no-brasil-em-2009-matou-mais-que-o-do-novo-coronavirus.ghtml,fato-ou-fake,2020-03-25,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/25/e-fake-que-anatel-tem-dado-7-gb-de-internet-a-populacao-por-causa-do-coronavirus.ghtml,fato-ou-fake,2020-03-25,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/24/e-fake-que-imagens-mostrem-rainha-elizabeth-ii-com-mascaras-da-mesma-cor-da-roupa-no-meio-da-pandemia-de-coronavirus.ghtml,fato-ou-fake,2020-03-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/24/e-fake-print-de-reportagem-que-diz-que-crianca-foi-batizada-de-alquingel-no-es-em-meio-a-pandemia-do-coronavirus.ghtml,fato-ou-fake,2020-03-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/24/e-fake-que-filme-de-2013-chamado-coronavirus-previu-a-pandemia-atual.ghtml,fato-ou-fake,2020-03-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/24/e-fake-que-lei-proibe-sair-de-casa-por-quase-um-mes-e-preve-multa-ou-prisao-por-descumprimento-em-razao-do-coronavirus.ghtml,fato-ou-fake,2020-03-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/24/e-fake-que-auto-hemoterapia-cure-a-covid-19.ghtml,fato-ou-fake,2020-03-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/24/e-fake-que-ozonioterapia-mata-o-novo-coronavirus.ghtml,fato-ou-fake,2020-03-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/23/e-fake-que-imagem-mostre-vacina-contra-o-coronavirus-feita-por-cientistas-dos-eua.ghtml,fato-ou-fake,2020-03-23,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/23/e-fake-que-governo-russo-soltou-leoes-nas-ruas-para-amedrontar-a-populacao-e-faze-la-ficar-em-casa-por-conta-do-coronavirus.ghtml,fato-ou-fake,2020-03-23,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/23/e-fake-mensagem-sobre-cadastramento-para-receber-auxilio-cidadao-por-causa-do-coronavirus.ghtml,fato-ou-fake,2020-03-23,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/22/e-fake-que-apresentadora-maria-julia-coutinho-tenha-ido-a-praia-mesmo-com-recomendacao-de-autoridades-devido-ao-coronavirus.ghtml,fato-ou-fake,2020-03-22,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/20/e-fake-que-banho-muito-gelado-ou-muito-quente-combate-o-novo-coronavirus.ghtml,fato-ou-fake,2020-03-20,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/20/e-fake-que-medida-provisoria-determina-suspensao-da-aposentadoria-dos-idosos-que-sairem-as-ruas-em-meio-a-pandemia-do-coronavirus.ghtml,fato-ou-fake,2020-03-20,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/19/e-fake-mensagem-que-indica-numeros-de-centros-de-informacoes-estrategicas-em-vigilancia-em-saude-para-acionar-exame-de-coronavirus-em-casa.ghtml,fato-ou-fake,2020-03-19,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/19/e-fake-que-vacina-canina-mostrada-em-video-se-destine-ao-novo-coronavirus-humano.ghtml,fato-ou-fake,2020-03-19,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/19/e-fake-que-nostradamus-fez-profecia-do-novo-coronavirus-em-livro-de-1555.ghtml,fato-ou-fake,2020-03-19,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/19/e-fake-que-foto-de-dezenas-de-caixoes-enfileirados-seja-de-vitimas-do-coronavirus-na-italia.ghtml,fato-ou-fake,2020-03-19,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/17/e-fake-que-beneficiarios-do-bolsa-familia-vao-ganhar-r-470-para-comprar-produtos-de-limpeza-e-mascaras-contra-o-coronavirus.ghtml,fato-ou-fake,2020-03-17,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/17/e-fake-que-israel-ja-tem-uma-vacina-contra-o-novo-coronavirus.ghtml,fato-ou-fake,2020-03-17,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/17/e-fake-que-fazer-gargarejo-com-agua-morna-sal-e-vinagre-elimina-o-coronavirus.ghtml,fato-ou-fake,2020-03-17,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/16/e-fake-que-soroterapia-combate-o-coronavirus.ghtml,fato-ou-fake,2020-03-16,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/16/e-fake-que-tigela-de-agua-com-alho-recem-fervida-cura-o-coronavirus.ghtml,fato-ou-fake,2020-03-16,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/15/e-fake-imagem-que-mostra-anuncio-de-fechamento-de-supermercados-no-rio.ghtml,fato-ou-fake,2020-03-15,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/10/e-fake-mensagem-em-video-que-diz-que-prender-braco-por-um-minuto-vale-como-teste-de-pressao-arterial.ghtml,fato-ou-fake,2020-03-10,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/06/e-fake-que-governo-americano-fez-recomendacao-para-as-pessoas-rasparem-barba-ou-bigode-por-uso-eficiente-de-mascaras-contra-o-coronavirus.ghtml,fato-ou-fake,2020-03-06,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/05/e-fake-que-desenho-os-simpsons-previu-surto-de-coronavirus.ghtml,fato-ou-fake,2020-03-05,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/03/02/e-fake-texto-que-diz-que-vitamina-c-e-limao-combatem-o-coronavirus.ghtml,fato-ou-fake,2020-03-02,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2019/03/28/e-fake-que-hospital-militar-quer-operar-pessoas-com-labio-leporino-ou-fenda-palatina-mas-faltam-pacientes.ghtml,fato-ou-fake,2019-03-28,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/31/e-fake-que-oms-desmentiu-recomendacoes-anteriores-sobre-retomada-da-economia-em-paises-afetados-pela-pandemia-da-covid-19.ghtml,fato-ou-fake,2020-07-31,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/29/e-fake-que-vacinas-contra-o-novo-coronavirus-possam-gerar-seres-geneticamente-modificados.ghtml,fato-ou-fake,2020-07-29,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/28/e-fake-que-imagem-prove-que-primeira-voluntaria-nao-recebeu-vacina-contra-a-covid-19-em-sp.ghtml,fato-ou-fake,2020-07-28,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/28/e-fake-que-foto-mostre-jovem-com-rosto-inchado-apos-tomar-vacina-chinesa-contra-a-covid-19.ghtml,fato-ou-fake,2020-07-28,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/28/e-fake-que-vacina-chinesa-em-testes-no-brasil-use-celulas-de-fetos-abortados.ghtml,fato-ou-fake,2020-07-28,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/27/e-fake-que-ziraldo-fez-defesa-da-cloroquina-e-criticou-quem-faz-campanha-contra-o-remedio.ghtml,fato-ou-fake,2020-07-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/27/e-fake-que-mascaras-de-tecido-sejam-ineficazes-contra-o-coronavirus-e-que-apenas-trajes-cobrindo-o-corpo-todo-protejam-da-covid-19.ghtml,fato-ou-fake,2020-07-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/24/e-fake-que-cascas-da-laranja-e-do-limao-contenham-principios-da-cloroquina-e-da-ivermectina-e-curem-a-covid-19.ghtml,fato-ou-fake,2020-07-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/23/e-fake-que-brasil-teve-mais-registros-de-mortes-no-primeiro-semestre-de-2019-do-que-no-mesmo-periodo-de-2020.ghtml,fato-ou-fake,2020-07-23,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/22/e-fake-que-ministra-damares-pode-ter-descoberto-casos-de-pedofilia-envolvendo-urubus-de-capa.ghtml,fato-ou-fake,2020-07-22,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/21/e-fake-que-alto-nivel-de-vitamina-d-no-organismo-reduza-a-quase-zero-a-chance-de-morte-pela-covid-19.ghtml,fato-ou-fake,2020-07-21,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/20/e-fato-que-exercito-levou-remedios-para-internados-com-covid-no-rs-e-sc.ghtml,fato-ou-fake,2020-07-20,['fato'],1,fato,verdadeiro,False,verdadeiro,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/20/e-fake-que-mistura-de-pimenta-com-mel-e-gengibre-cure-a-covid-19.ghtml,fato-ou-fake,2020-07-20,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/17/e-fake-que-pode-ter-o-crm-cassado-o-medico-que-nao-prescrever-hidroxicloroquina-a-pedido-do-paciente-em-casos-de-covid.ghtml,fato-ou-fake,2020-07-17,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/16/e-fake-que-isolamento-social-faca-contaminados-respirarem-o-proprio-virus-e-assim-aumentam-carga-viral.ghtml,fato-ou-fake,2020-07-16,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/15/e-fake-que-cidade-paulista-de-porto-feliz-nao-registrou-obito-pela-covid-19-por-conta-de-protocolo-de-cloroquina-e-azitromicina.ghtml,fato-ou-fake,2020-07-15,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/14/e-fake-que-medicos-franceses-protestaram-ao-descobrir-que-pandemia-de-covid-19-e-um-golpe.ghtml,fato-ou-fake,2020-07-14,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/10/e-fake-que-video-mostre-mandetta-ao-lado-de-gilmar-mendes-em-lisboa.ghtml,fato-ou-fake,2020-07-10,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/10/e-fake-que-beber-vodca-ou-uisque-mate-o-coronavirus-na-garganta.ghtml,fato-ou-fake,2020-07-10,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/09/e-fake-que-presos-liberados-da-cadeia-por-conta-da-pandemia-de-covid-19-cometeram-139percent-dos-homicidios-do-pais-no-mes-de-abril.ghtml,fato-ou-fake,2020-07-09,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/08/e-fake-que-oms-considere-desnecessario-uso-de-mascara-por-quem-nao-foi-infectado-pelo-coronavirus.ghtml,fato-ou-fake,2020-07-08,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/07/e-fake-que-mistura-de-laranja-limao-e-melao-de-sao-caetano-cure-a-covid-19.ghtml,fato-ou-fake,2020-07-07,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/07/e-fake-que-edicao-da-revista-veja-de-2003-ja-falasse-da-covid-19.ghtml,fato-ou-fake,2020-07-07,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/07/06/e-fake-orientacao-para-jogar-agua-sanitaria-em-rede-de-agua-de-esgoto-para-evitar-contaminacao-pelo-coronavirus.ghtml,fato-ou-fake,2020-07-06,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/03/e-fake-que-video-mostre-primeira-ministra-da-australia-fingindo-tomar-vacina-contra-covid-19.ghtml,fato-ou-fake,2020-07-03,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/02/e-fake-que-medico-congoles-premio-nobel-da-paz-disse-que-deixou-cargo-por-ser-obrigado-a-falsear-dados-da-covid-19.ghtml,fato-ou-fake,2020-07-02,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/07/01/e-fake-que-pintura-previu-a-pandemia-de-covid-19-e-esta-exposta-desde-1994-em-aeroporto-dos-eua.ghtml,fato-ou-fake,2020-07-01,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2019/02/27/e-fake-que-doenca-do-beijo-nao-tem-cura-e-e-provocada-por-bacteria-que-come-carne-humana.ghtml,fato-ou-fake,2019-02-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2019/02/13/e-fake-que-video-de-gari-levando-choque-foi-feito-nesta-quarta-feira-apos-chuva-no-rio-de-janeiro.ghtml,fato-ou-fake,2019-02-13,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/28/e-fake-que-governo-chines-busca-aprovacao-para-matar-20-mil-pacientes-com-coronavirus.ghtml,fato-ou-fake,2020-02-28,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/28/e-fake-que-video-mostre-telhado-cheio-de-morcegos-fonte-do-coronavirus-na-china.ghtml,fato-ou-fake,2020-02-28,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/27/e-fake-mensagem-que-manda-prender-respiracao-por-10-segundos-para-verificar-se-coronavirus-causou-fibrose-nos-pulmoes.ghtml,fato-ou-fake,2020-02-27,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/26/e-fake-que-livro-de-1981-previu-o-novo-coronavirus.ghtml,fato-ou-fake,2020-02-26,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/26/e-fake-que-video-mostre-motorista-preso-pela-swat-na-china-por-estar-com-coronavirus.ghtml,fato-ou-fake,2020-02-26,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/24/e-fake-que-governo-do-pt-criou-bolsa-usuario-para-pessoas-viciadas-em-drogas.ghtml,fato-ou-fake,2020-02-24,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/18/e-fake-que-ufmg-fez-estudo-que-diz-que-suco-de-inhame-corta-os-efeitos-da-dengue-em-apenas-quatro-horas.ghtml,fato-ou-fake,2020-02-18,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/07/e-fake-que-stf-decidiu-que-quem-rouba-celular-que-custa-menos-de-r-500-nao-e-preso.ghtml,fato-ou-fake,2020-02-07,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2020/02/03/e-fake-texto-que-manda-beber-agua-quente-para-evitar-coronavirus.ghtml,fato-ou-fake,2020-02-03,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2021/04/21/e-fake-que-video-mostre-camera-de-seguranca-flagrando-tentativa-de-sequestro-de-crianca-no-brasil.ghtml,fato-ou-fake,2021-04-21,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/noticia/2021/04/19/e-fake-que-celular-de-adelio-bispo-nao-foi-periciado-pela-policia.ghtml,fato-ou-fake,2021-04-19,['fake'],1,fake,falso,False,falso,False,
https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/04/16/e-fake-que-senado-italiano-aprovou-tratamento-precoce-contra-covid-19.ghtml,fato-ou-fake,2021-04-16,['fake'],1,fake,falso,False,falso,False,
